path,text,num_frames,height,width,aspect_ratio,resolution,sample,split,mask_strategy
/data/pisa/training_data/psft/00818,a video of an object dropping,32,256,256,1.0,65536,00818,train,0
/data/pisa/training_data/psft/00819,a video of an object dropping,32,256,256,1.0,65536,00819,train,0
/data/pisa/training_data/psft/00820,a video of an object dropping,32,256,256,1.0,65536,00820,train,0
/data/pisa/training_data/psft/00821,a video of an object dropping,32,256,256,1.0,65536,00821,train,0
/data/pisa/training_data/psft/00822,a video of an object dropping,32,256,256,1.0,65536,00822,train,0
/data/pisa/training_data/psft/00823,a video of an object dropping,32,256,256,1.0,65536,00823,train,0
/data/pisa/training_data/psft/00824,a video of an object dropping,32,256,256,1.0,65536,00824,train,0
/data/pisa/training_data/psft/00825,a video of an object dropping,32,256,256,1.0,65536,00825,train,0
/data/pisa/training_data/psft/00826,a video of an object dropping,32,256,256,1.0,65536,00826,train,0
/data/pisa/training_data/psft/00827,a video of an object dropping,32,256,256,1.0,65536,00827,train,0
/data/pisa/training_data/psft/00828,a video of an object dropping,32,256,256,1.0,65536,00828,train,0
/data/pisa/training_data/psft/00829,a video of an object dropping,32,256,256,1.0,65536,00829,train,0
/data/pisa/training_data/psft/00830,a video of an object dropping,32,256,256,1.0,65536,00830,train,0
/data/pisa/training_data/psft/00831,a video of an object dropping,32,256,256,1.0,65536,00831,train,0
/data/pisa/training_data/psft/00832,a video of an object dropping,32,256,256,1.0,65536,00832,train,0
/data/pisa/training_data/psft/00833,a video of an object dropping,32,256,256,1.0,65536,00833,train,0
/data/pisa/training_data/psft/00834,a video of an object dropping,32,256,256,1.0,65536,00834,train,0
/data/pisa/training_data/psft/00835,a video of an object dropping,32,256,256,1.0,65536,00835,train,0
/data/pisa/training_data/psft/00836,a video of an object dropping,32,256,256,1.0,65536,00836,train,0
/data/pisa/training_data/psft/00837,a video of an object dropping,32,256,256,1.0,65536,00837,train,0
/data/pisa/training_data/psft/00838,a video of an object dropping,32,256,256,1.0,65536,00838,train,0
/data/pisa/training_data/psft/00839,a video of an object dropping,32,256,256,1.0,65536,00839,train,0
/data/pisa/training_data/psft/00840,a video of an object dropping,32,256,256,1.0,65536,00840,train,0
/data/pisa/training_data/psft/00841,a video of an object dropping,32,256,256,1.0,65536,00841,train,0
/data/pisa/training_data/psft/00842,a video of an object dropping,32,256,256,1.0,65536,00842,train,0
/data/pisa/training_data/psft/00843,a video of an object dropping,32,256,256,1.0,65536,00843,train,0
/data/pisa/training_data/psft/00844,a video of an object dropping,32,256,256,1.0,65536,00844,train,0
/data/pisa/training_data/psft/00845,a video of an object dropping,32,256,256,1.0,65536,00845,train,0
/data/pisa/training_data/psft/00846,a video of an object dropping,32,256,256,1.0,65536,00846,train,0
/data/pisa/training_data/psft/00847,a video of an object dropping,32,256,256,1.0,65536,00847,train,0
/data/pisa/training_data/psft/00848,a video of an object dropping,32,256,256,1.0,65536,00848,train,0
/data/pisa/training_data/psft/00849,a video of an object dropping,32,256,256,1.0,65536,00849,train,0
/data/pisa/training_data/psft/00850,a video of an object dropping,32,256,256,1.0,65536,00850,train,0
/data/pisa/training_data/psft/00851,a video of an object dropping,32,256,256,1.0,65536,00851,train,0
/data/pisa/training_data/psft/00852,a video of an object dropping,32,256,256,1.0,65536,00852,train,0
/data/pisa/training_data/psft/00853,a video of an object dropping,32,256,256,1.0,65536,00853,train,0
/data/pisa/training_data/psft/00854,a video of an object dropping,32,256,256,1.0,65536,00854,train,0
/data/pisa/training_data/psft/00855,a video of an object dropping,32,256,256,1.0,65536,00855,train,0
/data/pisa/training_data/psft/00856,a video of an object dropping,32,256,256,1.0,65536,00856,train,0
/data/pisa/training_data/psft/00857,a video of an object dropping,32,256,256,1.0,65536,00857,train,0
/data/pisa/training_data/psft/00858,a video of an object dropping,32,256,256,1.0,65536,00858,train,0
/data/pisa/training_data/psft/00859,a video of an object dropping,32,256,256,1.0,65536,00859,train,0
/data/pisa/training_data/psft/00860,a video of an object dropping,32,256,256,1.0,65536,00860,train,0
/data/pisa/training_data/psft/00861,a video of an object dropping,32,256,256,1.0,65536,00861,train,0
/data/pisa/training_data/psft/00862,a video of an object dropping,32,256,256,1.0,65536,00862,train,0
/data/pisa/training_data/psft/00863,a video of an object dropping,32,256,256,1.0,65536,00863,train,0
/data/pisa/training_data/psft/00864,a video of an object dropping,32,256,256,1.0,65536,00864,train,0
/data/pisa/training_data/psft/00865,a video of an object dropping,32,256,256,1.0,65536,00865,train,0
/data/pisa/training_data/psft/00866,a video of an object dropping,32,256,256,1.0,65536,00866,train,0
/data/pisa/training_data/psft/00867,a video of an object dropping,32,256,256,1.0,65536,00867,train,0
/data/pisa/training_data/psft/00868,a video of an object dropping,32,256,256,1.0,65536,00868,train,0
/data/pisa/training_data/psft/00869,a video of an object dropping,32,256,256,1.0,65536,00869,train,0
/data/pisa/training_data/psft/00870,a video of an object dropping,32,256,256,1.0,65536,00870,train,0
/data/pisa/training_data/psft/00871,a video of an object dropping,32,256,256,1.0,65536,00871,train,0
/data/pisa/training_data/psft/00872,a video of an object dropping,32,256,256,1.0,65536,00872,train,0
/data/pisa/training_data/psft/00873,a video of an object dropping,32,256,256,1.0,65536,00873,train,0
/data/pisa/training_data/psft/00874,a video of an object dropping,32,256,256,1.0,65536,00874,train,0
/data/pisa/training_data/psft/00875,a video of an object dropping,32,256,256,1.0,65536,00875,train,0
/data/pisa/training_data/psft/00876,a video of an object dropping,32,256,256,1.0,65536,00876,train,0
/data/pisa/training_data/psft/00877,a video of an object dropping,32,256,256,1.0,65536,00877,train,0
/data/pisa/training_data/psft/00878,a video of an object dropping,32,256,256,1.0,65536,00878,train,0
/data/pisa/training_data/psft/00879,a video of an object dropping,32,256,256,1.0,65536,00879,train,0
/data/pisa/training_data/psft/00880,a video of an object dropping,32,256,256,1.0,65536,00880,train,0
/data/pisa/training_data/psft/00881,a video of an object dropping,32,256,256,1.0,65536,00881,train,0
/data/pisa/training_data/psft/00882,a video of an object dropping,32,256,256,1.0,65536,00882,train,0
/data/pisa/training_data/psft/00883,a video of an object dropping,32,256,256,1.0,65536,00883,train,0
/data/pisa/training_data/psft/00884,a video of an object dropping,32,256,256,1.0,65536,00884,train,0
/data/pisa/training_data/psft/00885,a video of an object dropping,32,256,256,1.0,65536,00885,train,0
/data/pisa/training_data/psft/00886,a video of an object dropping,32,256,256,1.0,65536,00886,train,0
/data/pisa/training_data/psft/00887,a video of an object dropping,32,256,256,1.0,65536,00887,train,0
/data/pisa/training_data/psft/00888,a video of an object dropping,32,256,256,1.0,65536,00888,train,0
/data/pisa/training_data/psft/00889,a video of an object dropping,32,256,256,1.0,65536,00889,train,0
/data/pisa/training_data/psft/00890,a video of an object dropping,32,256,256,1.0,65536,00890,train,0
/data/pisa/training_data/psft/00891,a video of an object dropping,32,256,256,1.0,65536,00891,train,0
/data/pisa/training_data/psft/00892,a video of an object dropping,32,256,256,1.0,65536,00892,train,0
/data/pisa/training_data/psft/00893,a video of an object dropping,32,256,256,1.0,65536,00893,train,0
/data/pisa/training_data/psft/00894,a video of an object dropping,32,256,256,1.0,65536,00894,train,0
/data/pisa/training_data/psft/00895,a video of an object dropping,32,256,256,1.0,65536,00895,train,0
/data/pisa/training_data/psft/00896,a video of an object dropping,32,256,256,1.0,65536,00896,train,0
/data/pisa/training_data/psft/00897,a video of an object dropping,32,256,256,1.0,65536,00897,train,0
/data/pisa/training_data/psft/00898,a video of an object dropping,32,256,256,1.0,65536,00898,train,0
/data/pisa/training_data/psft/00899,a video of an object dropping,32,256,256,1.0,65536,00899,train,0
/data/pisa/training_data/psft/00900,a video of an object dropping,32,256,256,1.0,65536,00900,train,0
/data/pisa/training_data/psft/00901,a video of an object dropping,32,256,256,1.0,65536,00901,train,0
/data/pisa/training_data/psft/00902,a video of an object dropping,32,256,256,1.0,65536,00902,train,0
/data/pisa/training_data/psft/00903,a video of an object dropping,32,256,256,1.0,65536,00903,train,0
/data/pisa/training_data/psft/00904,a video of an object dropping,32,256,256,1.0,65536,00904,train,0
/data/pisa/training_data/psft/00905,a video of an object dropping,32,256,256,1.0,65536,00905,train,0
/data/pisa/training_data/psft/00906,a video of an object dropping,32,256,256,1.0,65536,00906,train,0
/data/pisa/training_data/psft/00907,a video of an object dropping,32,256,256,1.0,65536,00907,train,0
/data/pisa/training_data/psft/00908,a video of an object dropping,32,256,256,1.0,65536,00908,train,0
/data/pisa/training_data/psft/00909,a video of an object dropping,32,256,256,1.0,65536,00909,train,0
/data/pisa/training_data/psft/00910,a video of an object dropping,32,256,256,1.0,65536,00910,train,0
/data/pisa/training_data/psft/00911,a video of an object dropping,32,256,256,1.0,65536,00911,train,0
/data/pisa/training_data/psft/00912,a video of an object dropping,32,256,256,1.0,65536,00912,train,0
/data/pisa/training_data/psft/00913,a video of an object dropping,32,256,256,1.0,65536,00913,train,0
/data/pisa/training_data/psft/00914,a video of an object dropping,32,256,256,1.0,65536,00914,train,0
/data/pisa/training_data/psft/00915,a video of an object dropping,32,256,256,1.0,65536,00915,train,0
/data/pisa/training_data/psft/00916,a video of an object dropping,32,256,256,1.0,65536,00916,train,0
/data/pisa/training_data/psft/00917,a video of an object dropping,32,256,256,1.0,65536,00917,train,0
/data/pisa/training_data/psft/00918,a video of an object dropping,32,256,256,1.0,65536,00918,train,0
/data/pisa/training_data/psft/00919,a video of an object dropping,32,256,256,1.0,65536,00919,train,0
/data/pisa/training_data/psft/00920,a video of an object dropping,32,256,256,1.0,65536,00920,train,0
/data/pisa/training_data/psft/00921,a video of an object dropping,32,256,256,1.0,65536,00921,train,0
/data/pisa/training_data/psft/00922,a video of an object dropping,32,256,256,1.0,65536,00922,train,0
/data/pisa/training_data/psft/00923,a video of an object dropping,32,256,256,1.0,65536,00923,train,0
/data/pisa/training_data/psft/00924,a video of an object dropping,32,256,256,1.0,65536,00924,train,0
/data/pisa/training_data/psft/00925,a video of an object dropping,32,256,256,1.0,65536,00925,train,0
/data/pisa/training_data/psft/00926,a video of an object dropping,32,256,256,1.0,65536,00926,train,0
/data/pisa/training_data/psft/00927,a video of an object dropping,32,256,256,1.0,65536,00927,train,0
/data/pisa/training_data/psft/00928,a video of an object dropping,32,256,256,1.0,65536,00928,train,0
/data/pisa/training_data/psft/00929,a video of an object dropping,32,256,256,1.0,65536,00929,train,0
/data/pisa/training_data/psft/00930,a video of an object dropping,32,256,256,1.0,65536,00930,train,0
/data/pisa/training_data/psft/00931,a video of an object dropping,32,256,256,1.0,65536,00931,train,0
/data/pisa/training_data/psft/00932,a video of an object dropping,32,256,256,1.0,65536,00932,train,0
/data/pisa/training_data/psft/00933,a video of an object dropping,32,256,256,1.0,65536,00933,train,0
/data/pisa/training_data/psft/00934,a video of an object dropping,32,256,256,1.0,65536,00934,train,0
/data/pisa/training_data/psft/00935,a video of an object dropping,32,256,256,1.0,65536,00935,train,0
/data/pisa/training_data/psft/00936,a video of an object dropping,32,256,256,1.0,65536,00936,train,0
/data/pisa/training_data/psft/00937,a video of an object dropping,32,256,256,1.0,65536,00937,train,0
/data/pisa/training_data/psft/00938,a video of an object dropping,32,256,256,1.0,65536,00938,train,0
/data/pisa/training_data/psft/00939,a video of an object dropping,32,256,256,1.0,65536,00939,train,0
/data/pisa/training_data/psft/00940,a video of an object dropping,32,256,256,1.0,65536,00940,train,0
/data/pisa/training_data/psft/00941,a video of an object dropping,32,256,256,1.0,65536,00941,train,0
/data/pisa/training_data/psft/00942,a video of an object dropping,32,256,256,1.0,65536,00942,train,0
/data/pisa/training_data/psft/00943,a video of an object dropping,32,256,256,1.0,65536,00943,train,0
/data/pisa/training_data/psft/00944,a video of an object dropping,32,256,256,1.0,65536,00944,train,0
/data/pisa/training_data/psft/00945,a video of an object dropping,32,256,256,1.0,65536,00945,train,0
/data/pisa/training_data/psft/00946,a video of an object dropping,32,256,256,1.0,65536,00946,train,0
/data/pisa/training_data/psft/00947,a video of an object dropping,32,256,256,1.0,65536,00947,train,0
/data/pisa/training_data/psft/00948,a video of an object dropping,32,256,256,1.0,65536,00948,train,0
/data/pisa/training_data/psft/00949,a video of an object dropping,32,256,256,1.0,65536,00949,train,0
/data/pisa/training_data/psft/00950,a video of an object dropping,32,256,256,1.0,65536,00950,train,0
/data/pisa/training_data/psft/00951,a video of an object dropping,32,256,256,1.0,65536,00951,train,0
/data/pisa/training_data/psft/00952,a video of an object dropping,32,256,256,1.0,65536,00952,train,0
/data/pisa/training_data/psft/00953,a video of an object dropping,32,256,256,1.0,65536,00953,train,0
/data/pisa/training_data/psft/00954,a video of an object dropping,32,256,256,1.0,65536,00954,train,0
/data/pisa/training_data/psft/00955,a video of an object dropping,32,256,256,1.0,65536,00955,train,0
/data/pisa/training_data/psft/00956,a video of an object dropping,32,256,256,1.0,65536,00956,train,0
/data/pisa/training_data/psft/00957,a video of an object dropping,32,256,256,1.0,65536,00957,train,0
/data/pisa/training_data/psft/00958,a video of an object dropping,32,256,256,1.0,65536,00958,train,0
/data/pisa/training_data/psft/00959,a video of an object dropping,32,256,256,1.0,65536,00959,train,0
/data/pisa/training_data/psft/00960,a video of an object dropping,32,256,256,1.0,65536,00960,train,0
/data/pisa/training_data/psft/00961,a video of an object dropping,32,256,256,1.0,65536,00961,train,0
/data/pisa/training_data/psft/00962,a video of an object dropping,32,256,256,1.0,65536,00962,train,0
/data/pisa/training_data/psft/00963,a video of an object dropping,32,256,256,1.0,65536,00963,train,0
/data/pisa/training_data/psft/00964,a video of an object dropping,32,256,256,1.0,65536,00964,train,0
/data/pisa/training_data/psft/00965,a video of an object dropping,32,256,256,1.0,65536,00965,train,0
/data/pisa/training_data/psft/00966,a video of an object dropping,32,256,256,1.0,65536,00966,train,0
/data/pisa/training_data/psft/00967,a video of an object dropping,32,256,256,1.0,65536,00967,train,0
/data/pisa/training_data/psft/00968,a video of an object dropping,32,256,256,1.0,65536,00968,train,0
/data/pisa/training_data/psft/00969,a video of an object dropping,32,256,256,1.0,65536,00969,train,0
/data/pisa/training_data/psft/00970,a video of an object dropping,32,256,256,1.0,65536,00970,train,0
/data/pisa/training_data/psft/00971,a video of an object dropping,32,256,256,1.0,65536,00971,train,0
/data/pisa/training_data/psft/00972,a video of an object dropping,32,256,256,1.0,65536,00972,train,0
/data/pisa/training_data/psft/00973,a video of an object dropping,32,256,256,1.0,65536,00973,train,0
/data/pisa/training_data/psft/00974,a video of an object dropping,32,256,256,1.0,65536,00974,train,0
/data/pisa/training_data/psft/00975,a video of an object dropping,32,256,256,1.0,65536,00975,train,0
/data/pisa/training_data/psft/00976,a video of an object dropping,32,256,256,1.0,65536,00976,train,0
/data/pisa/training_data/psft/00977,a video of an object dropping,32,256,256,1.0,65536,00977,train,0
/data/pisa/training_data/psft/00978,a video of an object dropping,32,256,256,1.0,65536,00978,train,0
/data/pisa/training_data/psft/00979,a video of an object dropping,32,256,256,1.0,65536,00979,train,0
/data/pisa/training_data/psft/00980,a video of an object dropping,32,256,256,1.0,65536,00980,train,0
/data/pisa/training_data/psft/00981,a video of an object dropping,32,256,256,1.0,65536,00981,train,0
/data/pisa/training_data/psft/00982,a video of an object dropping,32,256,256,1.0,65536,00982,train,0
/data/pisa/training_data/psft/00983,a video of an object dropping,32,256,256,1.0,65536,00983,train,0
/data/pisa/training_data/psft/00984,a video of an object dropping,32,256,256,1.0,65536,00984,train,0
/data/pisa/training_data/psft/00985,a video of an object dropping,32,256,256,1.0,65536,00985,train,0
/data/pisa/training_data/psft/00986,a video of an object dropping,32,256,256,1.0,65536,00986,train,0
/data/pisa/training_data/psft/00987,a video of an object dropping,32,256,256,1.0,65536,00987,train,0
/data/pisa/training_data/psft/00988,a video of an object dropping,32,256,256,1.0,65536,00988,train,0
/data/pisa/training_data/psft/00989,a video of an object dropping,32,256,256,1.0,65536,00989,train,0
/data/pisa/training_data/psft/00990,a video of an object dropping,32,256,256,1.0,65536,00990,train,0
/data/pisa/training_data/psft/00991,a video of an object dropping,32,256,256,1.0,65536,00991,train,0
/data/pisa/training_data/psft/00992,a video of an object dropping,32,256,256,1.0,65536,00992,train,0
/data/pisa/training_data/psft/00993,a video of an object dropping,32,256,256,1.0,65536,00993,train,0
/data/pisa/training_data/psft/00994,a video of an object dropping,32,256,256,1.0,65536,00994,train,0
/data/pisa/training_data/psft/00995,a video of an object dropping,32,256,256,1.0,65536,00995,train,0
/data/pisa/training_data/psft/00996,a video of an object dropping,32,256,256,1.0,65536,00996,train,0
/data/pisa/training_data/psft/00997,a video of an object dropping,32,256,256,1.0,65536,00997,train,0
/data/pisa/training_data/psft/00998,a video of an object dropping,32,256,256,1.0,65536,00998,train,0
/data/pisa/training_data/psft/00999,a video of an object dropping,32,256,256,1.0,65536,00999,train,0
/data/pisa/training_data/psft/01000,a video of an object dropping,32,256,256,1.0,65536,01000,train,0
/data/pisa/training_data/psft/01001,a video of an object dropping,32,256,256,1.0,65536,01001,train,0
/data/pisa/training_data/psft/01002,a video of an object dropping,32,256,256,1.0,65536,01002,train,0
/data/pisa/training_data/psft/01003,a video of an object dropping,32,256,256,1.0,65536,01003,train,0
/data/pisa/training_data/psft/01004,a video of an object dropping,32,256,256,1.0,65536,01004,train,0
/data/pisa/training_data/psft/01005,a video of an object dropping,32,256,256,1.0,65536,01005,train,0
/data/pisa/training_data/psft/01006,a video of an object dropping,32,256,256,1.0,65536,01006,train,0
/data/pisa/training_data/psft/01007,a video of an object dropping,32,256,256,1.0,65536,01007,train,0
/data/pisa/training_data/psft/01008,a video of an object dropping,32,256,256,1.0,65536,01008,train,0
/data/pisa/training_data/psft/01009,a video of an object dropping,32,256,256,1.0,65536,01009,train,0
/data/pisa/training_data/psft/01010,a video of an object dropping,32,256,256,1.0,65536,01010,train,0
/data/pisa/training_data/psft/01011,a video of an object dropping,32,256,256,1.0,65536,01011,train,0
/data/pisa/training_data/psft/01012,a video of an object dropping,32,256,256,1.0,65536,01012,train,0
/data/pisa/training_data/psft/01013,a video of an object dropping,32,256,256,1.0,65536,01013,train,0
/data/pisa/training_data/psft/01014,a video of an object dropping,32,256,256,1.0,65536,01014,train,0
/data/pisa/training_data/psft/01015,a video of an object dropping,32,256,256,1.0,65536,01015,train,0
/data/pisa/training_data/psft/01016,a video of an object dropping,32,256,256,1.0,65536,01016,train,0
/data/pisa/training_data/psft/01017,a video of an object dropping,32,256,256,1.0,65536,01017,train,0
/data/pisa/training_data/psft/01018,a video of an object dropping,32,256,256,1.0,65536,01018,train,0
/data/pisa/training_data/psft/01019,a video of an object dropping,32,256,256,1.0,65536,01019,train,0
/data/pisa/training_data/psft/01020,a video of an object dropping,32,256,256,1.0,65536,01020,train,0
/data/pisa/training_data/psft/01021,a video of an object dropping,32,256,256,1.0,65536,01021,train,0
/data/pisa/training_data/psft/01022,a video of an object dropping,32,256,256,1.0,65536,01022,train,0
/data/pisa/training_data/psft/01023,a video of an object dropping,32,256,256,1.0,65536,01023,train,0
/data/pisa/training_data/psft/01024,a video of an object dropping,32,256,256,1.0,65536,01024,train,0
/data/pisa/training_data/psft/01025,a video of an object dropping,32,256,256,1.0,65536,01025,train,0
/data/pisa/training_data/psft/01026,a video of an object dropping,32,256,256,1.0,65536,01026,train,0
/data/pisa/training_data/psft/01027,a video of an object dropping,32,256,256,1.0,65536,01027,train,0
/data/pisa/training_data/psft/01028,a video of an object dropping,32,256,256,1.0,65536,01028,train,0
/data/pisa/training_data/psft/01029,a video of an object dropping,32,256,256,1.0,65536,01029,train,0
/data/pisa/training_data/psft/01030,a video of an object dropping,32,256,256,1.0,65536,01030,train,0
/data/pisa/training_data/psft/01031,a video of an object dropping,32,256,256,1.0,65536,01031,train,0
/data/pisa/training_data/psft/01032,a video of an object dropping,32,256,256,1.0,65536,01032,train,0
/data/pisa/training_data/psft/01033,a video of an object dropping,32,256,256,1.0,65536,01033,train,0
/data/pisa/training_data/psft/01034,a video of an object dropping,32,256,256,1.0,65536,01034,train,0
/data/pisa/training_data/psft/01035,a video of an object dropping,32,256,256,1.0,65536,01035,train,0
/data/pisa/training_data/psft/01036,a video of an object dropping,32,256,256,1.0,65536,01036,train,0
/data/pisa/training_data/psft/01037,a video of an object dropping,32,256,256,1.0,65536,01037,train,0
/data/pisa/training_data/psft/01038,a video of an object dropping,32,256,256,1.0,65536,01038,train,0
/data/pisa/training_data/psft/01039,a video of an object dropping,32,256,256,1.0,65536,01039,train,0
/data/pisa/training_data/psft/01040,a video of an object dropping,32,256,256,1.0,65536,01040,train,0
/data/pisa/training_data/psft/01041,a video of an object dropping,32,256,256,1.0,65536,01041,train,0
/data/pisa/training_data/psft/01042,a video of an object dropping,32,256,256,1.0,65536,01042,train,0
/data/pisa/training_data/psft/01043,a video of an object dropping,32,256,256,1.0,65536,01043,train,0
/data/pisa/training_data/psft/01044,a video of an object dropping,32,256,256,1.0,65536,01044,train,0
/data/pisa/training_data/psft/01045,a video of an object dropping,32,256,256,1.0,65536,01045,train,0
/data/pisa/training_data/psft/01046,a video of an object dropping,32,256,256,1.0,65536,01046,train,0
/data/pisa/training_data/psft/01047,a video of an object dropping,32,256,256,1.0,65536,01047,train,0
/data/pisa/training_data/psft/01048,a video of an object dropping,32,256,256,1.0,65536,01048,train,0
/data/pisa/training_data/psft/01049,a video of an object dropping,32,256,256,1.0,65536,01049,train,0
/data/pisa/training_data/psft/01050,a video of an object dropping,32,256,256,1.0,65536,01050,train,0
/data/pisa/training_data/psft/01051,a video of an object dropping,32,256,256,1.0,65536,01051,train,0
/data/pisa/training_data/psft/01052,a video of an object dropping,32,256,256,1.0,65536,01052,train,0
/data/pisa/training_data/psft/01053,a video of an object dropping,32,256,256,1.0,65536,01053,train,0
/data/pisa/training_data/psft/01054,a video of an object dropping,32,256,256,1.0,65536,01054,train,0
/data/pisa/training_data/psft/01055,a video of an object dropping,32,256,256,1.0,65536,01055,train,0
/data/pisa/training_data/psft/01056,a video of an object dropping,32,256,256,1.0,65536,01056,train,0
/data/pisa/training_data/psft/01057,a video of an object dropping,32,256,256,1.0,65536,01057,train,0
/data/pisa/training_data/psft/01058,a video of an object dropping,32,256,256,1.0,65536,01058,train,0
/data/pisa/training_data/psft/01059,a video of an object dropping,32,256,256,1.0,65536,01059,train,0
/data/pisa/training_data/psft/01060,a video of an object dropping,32,256,256,1.0,65536,01060,train,0
/data/pisa/training_data/psft/01061,a video of an object dropping,32,256,256,1.0,65536,01061,train,0
/data/pisa/training_data/psft/01062,a video of an object dropping,32,256,256,1.0,65536,01062,train,0
/data/pisa/training_data/psft/01063,a video of an object dropping,32,256,256,1.0,65536,01063,train,0
/data/pisa/training_data/psft/01064,a video of an object dropping,32,256,256,1.0,65536,01064,train,0
/data/pisa/training_data/psft/01065,a video of an object dropping,32,256,256,1.0,65536,01065,train,0
/data/pisa/training_data/psft/01066,a video of an object dropping,32,256,256,1.0,65536,01066,train,0
/data/pisa/training_data/psft/01067,a video of an object dropping,32,256,256,1.0,65536,01067,train,0
/data/pisa/training_data/psft/01068,a video of an object dropping,32,256,256,1.0,65536,01068,train,0
/data/pisa/training_data/psft/01069,a video of an object dropping,32,256,256,1.0,65536,01069,train,0
/data/pisa/training_data/psft/01070,a video of an object dropping,32,256,256,1.0,65536,01070,train,0
/data/pisa/training_data/psft/01071,a video of an object dropping,32,256,256,1.0,65536,01071,train,0
/data/pisa/training_data/psft/01072,a video of an object dropping,32,256,256,1.0,65536,01072,train,0
/data/pisa/training_data/psft/01073,a video of an object dropping,32,256,256,1.0,65536,01073,train,0
/data/pisa/training_data/psft/01074,a video of an object dropping,32,256,256,1.0,65536,01074,train,0
/data/pisa/training_data/psft/01075,a video of an object dropping,32,256,256,1.0,65536,01075,train,0
/data/pisa/training_data/psft/01076,a video of an object dropping,32,256,256,1.0,65536,01076,train,0
/data/pisa/training_data/psft/01077,a video of an object dropping,32,256,256,1.0,65536,01077,train,0
/data/pisa/training_data/psft/01078,a video of an object dropping,32,256,256,1.0,65536,01078,train,0
/data/pisa/training_data/psft/01079,a video of an object dropping,32,256,256,1.0,65536,01079,train,0
/data/pisa/training_data/psft/01080,a video of an object dropping,32,256,256,1.0,65536,01080,train,0
/data/pisa/training_data/psft/01081,a video of an object dropping,32,256,256,1.0,65536,01081,train,0
/data/pisa/training_data/psft/01082,a video of an object dropping,32,256,256,1.0,65536,01082,train,0
/data/pisa/training_data/psft/01083,a video of an object dropping,32,256,256,1.0,65536,01083,train,0
/data/pisa/training_data/psft/01084,a video of an object dropping,32,256,256,1.0,65536,01084,train,0
/data/pisa/training_data/psft/01085,a video of an object dropping,32,256,256,1.0,65536,01085,train,0
/data/pisa/training_data/psft/01086,a video of an object dropping,32,256,256,1.0,65536,01086,train,0
/data/pisa/training_data/psft/01087,a video of an object dropping,32,256,256,1.0,65536,01087,train,0
/data/pisa/training_data/psft/01088,a video of an object dropping,32,256,256,1.0,65536,01088,train,0
/data/pisa/training_data/psft/01089,a video of an object dropping,32,256,256,1.0,65536,01089,train,0
/data/pisa/training_data/psft/01090,a video of an object dropping,32,256,256,1.0,65536,01090,train,0
/data/pisa/training_data/psft/01091,a video of an object dropping,32,256,256,1.0,65536,01091,train,0
/data/pisa/training_data/psft/01092,a video of an object dropping,32,256,256,1.0,65536,01092,train,0
/data/pisa/training_data/psft/01093,a video of an object dropping,32,256,256,1.0,65536,01093,train,0
/data/pisa/training_data/psft/01094,a video of an object dropping,32,256,256,1.0,65536,01094,train,0
/data/pisa/training_data/psft/01095,a video of an object dropping,32,256,256,1.0,65536,01095,train,0
/data/pisa/training_data/psft/01096,a video of an object dropping,32,256,256,1.0,65536,01096,train,0
/data/pisa/training_data/psft/01097,a video of an object dropping,32,256,256,1.0,65536,01097,train,0
/data/pisa/training_data/psft/01098,a video of an object dropping,32,256,256,1.0,65536,01098,train,0
/data/pisa/training_data/psft/01099,a video of an object dropping,32,256,256,1.0,65536,01099,train,0
/data/pisa/training_data/psft/01100,a video of an object dropping,32,256,256,1.0,65536,01100,train,0
/data/pisa/training_data/psft/01101,a video of an object dropping,32,256,256,1.0,65536,01101,train,0
/data/pisa/training_data/psft/01102,a video of an object dropping,32,256,256,1.0,65536,01102,train,0
/data/pisa/training_data/psft/01103,a video of an object dropping,32,256,256,1.0,65536,01103,train,0
/data/pisa/training_data/psft/01104,a video of an object dropping,32,256,256,1.0,65536,01104,train,0
/data/pisa/training_data/psft/01105,a video of an object dropping,32,256,256,1.0,65536,01105,train,0
/data/pisa/training_data/psft/01106,a video of an object dropping,32,256,256,1.0,65536,01106,train,0
/data/pisa/training_data/psft/01107,a video of an object dropping,32,256,256,1.0,65536,01107,train,0
/data/pisa/training_data/psft/01108,a video of an object dropping,32,256,256,1.0,65536,01108,train,0
/data/pisa/training_data/psft/01109,a video of an object dropping,32,256,256,1.0,65536,01109,train,0
/data/pisa/training_data/psft/01110,a video of an object dropping,32,256,256,1.0,65536,01110,train,0
/data/pisa/training_data/psft/01111,a video of an object dropping,32,256,256,1.0,65536,01111,train,0
/data/pisa/training_data/psft/01112,a video of an object dropping,32,256,256,1.0,65536,01112,train,0
/data/pisa/training_data/psft/01113,a video of an object dropping,32,256,256,1.0,65536,01113,train,0
/data/pisa/training_data/psft/01114,a video of an object dropping,32,256,256,1.0,65536,01114,train,0
/data/pisa/training_data/psft/01115,a video of an object dropping,32,256,256,1.0,65536,01115,train,0
/data/pisa/training_data/psft/01116,a video of an object dropping,32,256,256,1.0,65536,01116,train,0
/data/pisa/training_data/psft/01117,a video of an object dropping,32,256,256,1.0,65536,01117,train,0
/data/pisa/training_data/psft/01118,a video of an object dropping,32,256,256,1.0,65536,01118,train,0
/data/pisa/training_data/psft/01119,a video of an object dropping,32,256,256,1.0,65536,01119,train,0
/data/pisa/training_data/psft/01120,a video of an object dropping,32,256,256,1.0,65536,01120,train,0
